contrast	estimate	se	df	z_ratio	p_value	roi	atlas
MD critical	1.55540548312686	0.0501143625286695	Inf	31.037119992039	1.70239357653511e-211	29	Glasser
Alice baseline	-0.049001665793971	0.0563185775146035	Inf	-0.870079962180592	0.384256707286336	30	Glasser
Alice critical	0.00180607839204452	0.0563185775145987	Inf	0.0320689632399958	0.974417054420333	30	Glasser
Language baseline	-0.273522482183452	0.0163579163018949	Inf	-16.7211078193233	9.19931591583248e-63	30	Glasser
Language critical	-0.191839787424246	0.0163579163018949	Inf	-11.7276420715041	9.19854785098199e-32	30	Glasser
MD baseline	-0.167684278846434	0.0240110073033633	Inf	-6.98364199085248	2.87624461059674e-12	30	Glasser
MD critical	-0.292149156799189	0.0240110073033633	Inf	-12.1673011510128	4.64177434392919e-34	30	Glasser
Alice baseline	-0.10054368261547	0.0470017333562723	Inf	-2.1391483980676	0.032423651787974	31	Glasser
Alice critical	-0.0544069616852227	0.0470017333562716	Inf	-1.15755223903807	0.247046809497512	31	Glasser
Language baseline	-0.404634398284535	0.0149243215199858	Inf	-27.1124149759619	7.02955401269321e-162	31	Glasser
Language critical	-0.288234220522494	0.0149243215199859	Inf	-19.3130535372416	4.17163652805514e-83	31	Glasser
MD baseline	-0.224917811775808	0.0206991983380381	Inf	-10.8660155868204	1.67350702457939e-27	31	Glasser
MD critical	-0.334680502720691	0.0206991983380381	Inf	-16.1687664060719	8.37587024456645e-59	31	Glasser
Alice baseline	0.109761465257601	0.0361898807074148	Inf	3.03293249693171	0.00242189769176598	32	Glasser
Alice critical	0.184077069908772	0.0361898807074152	Inf	5.08642378229932	3.64878255621719e-07	32	Glasser
Language baseline	-0.00861039606258146	0.0111012917453403	Inf	-0.775621095283408	0.437972741023881	32	Glasser
Language critical	0.0323559042207045	0.0111012917453403	Inf	2.91460714328904	0.00356136538417455	32	Glasser
MD baseline	-0.145768648297219	0.0157250790248851	Inf	-9.26981976157567	1.86460741034412e-20	32	Glasser
MD critical	-0.273135166013754	0.0157250790248851	Inf	-17.369398626329	1.40692719558745e-67	32	Glasser
Alice baseline	0.0198655585038075	0.0464462834796034	Inf	0.427710400392559	0.668861976910999	33	Glasser
Alice critical	0.140149151527076	0.046446283479599	Inf	3.01744598335052	0.00254914467769734	33	Glasser
Language baseline	-0.170017829166079	0.0133167924041018	Inf	-12.7671757587593	2.50064225635117e-37	33	Glasser
Language critical	-0.00717312590828808	0.0133167924041018	Inf	-0.538652679310269	0.590126531094142	33	Glasser
MD baseline	-0.404953154772593	0.0197216051909105	Inf	-20.5334784289887	1.08148983710161e-93	33	Glasser
MD critical	-0.743827422489127	0.0197216051909105	Inf	-37.7163732509943	0	33	Glasser
Alice baseline	0.101158269595085	0.04452509015354	Inf	2.27193856870928	0.0230902209758713	34	Glasser
Alice critical	0.201914130060188	0.044525090153537	Inf	4.53483933135054	5.76473516656927e-06	34	Glasser
Language baseline	-0.0907442013067011	0.0125238236235574	Inf	-7.24572654760247	4.30127154394364e-13	34	Glasser
Language critical	0.0448752377867846	0.0125238236235575	Inf	3.5831898576385	0.000339423715084131	34	Glasser
MD baseline	-0.355748696939917	0.0187987022389108	Inf	-18.9241093570579	7.2199552580963e-80	34	Glasser
MD critical	-0.696231177254878	0.0187987022389108	Inf	-37.0361298565478	3.00313739186809e-300	34	Glasser
Alice baseline	0.0974582206304056	0.0436462332263605	Inf	2.23291252019304	0.0255547137793949	35	Glasser
Alice critical	0.285843709002471	0.0436462332263556	Inf	6.54910373410792	5.78834155856578e-11	35	Glasser
Language baseline	-0.0878022196163245	0.0125029871365979	Inf	-7.0224993961096	2.17933946608451e-12	35	Glasser
Language critical	0.0842695785423174	0.0125029871365979	Inf	6.73995562993498	1.5843500598898e-11	35	Glasser
MD baseline	-0.309872548884791	0.0185276780300205	Inf	-16.7248453034806	8.64002382980595e-63	35	Glasser
MD critical	-0.564512792979279	0.0185276780300206	Inf	-30.4686206261029	6.78948137361577e-204	35	Glasser
Alice baseline	-0.0195018770286353	0.0511882898517193	Inf	-0.380983171837304	0.703215735500835	36	Glasser
Alice critical	0.00769139041322254	0.0511882898517253	Inf	0.150256834824954	0.880561987105112	36	Glasser
Language baseline	-0.0454804147468201	0.0151480265594584	Inf	-3.00239866680339	0.0026786113423312	36	Glasser
Language critical	-0.0214443385359939	0.0151480265594584	Inf	-1.41565229317638	0.156877332601079	36	Glasser
MD baseline	0.102537003126589	0.0220018814545186	Inf	4.66037431110375	3.15634855497303e-06	36	Glasser
MD critical	0.0823511496612423	0.0220018814545186	Inf	3.74291397903744	0.000181898512125718	36	Glasser
Alice baseline	-0.0473733667351524	0.029945790019587	Inf	-1.58197084478874	0.113656226385773	37	Glasser
Alice critical	-0.0648338202235319	0.029945790019589	Inf	-2.16503956586622	0.0303846554008726	37	Glasser
Language baseline	-0.0893600418498863	0.0089107001840474	Inf	-10.0283973205456	1.1435768934314e-23	37	Glasser
Language critical	-0.0724092196119259	0.00891070018404738	Inf	-8.12609762603824	4.43332010373666e-16	37	Glasser
MD baseline	0.0184280674501374	0.0128703884087151	Inf	1.43181906131589	0.152195610660968	37	Glasser
MD critical	0.0296492879225785	0.0128703884087151	Inf	2.3036824516113	0.0212404756242725	37	Glasser
Alice baseline	-0.0238483775682905	0.0340502991482291	Inf	-0.700386726838223	0.483685823186443	38	Glasser
Alice critical	-0.00601004035899238	0.0340502991482293	Inf	-0.176504774094031	0.85989739837935	38	Glasser
Language baseline	-0.118651787759155	0.0109861139773003	Inf	-10.8001599113495	3.43604618412426e-27	38	Glasser
Language critical	-0.0877911709036303	0.0109861139773003	Inf	-7.99110323131781	1.33736510696842e-15	38	Glasser
MD baseline	-0.0461165331345856	0.0150942947663616	Inf	-3.0552293994787	0.00224888438449209	38	Glasser
MD critical	-0.0947994878589954	0.0150942947663616	Inf	-6.28048473455419	3.37519022469588e-10	38	Glasser
Alice baseline	0.0581989674701773	0.0808962040120336	Inf	0.719427668837466	0.4718774538941	39	Glasser
Alice critical	0.0774599912797029	0.0808962040120418	Inf	0.957523189446227	0.338303247537426	39	Glasser
Language baseline	-0.197640756271588	0.0235556411316179	Inf	-8.39037898256573	4.84577516719728e-17	39	Glasser
Language critical	-0.135186014431826	0.023555641131618	Inf	-5.739008065052	9.52326854074034e-09	39	Glasser
MD baseline	0.142740523150001	0.0350924013078774	Inf	4.06756214536847	4.7507541121624e-05	39	Glasser
MD critical	0.201659684914706	0.0350924013078774	Inf	5.7465342182052	9.10912037103523e-09	39	Glasser
Alice baseline	0.052754927068918	0.0459956907070741	Inf	1.14695368757239	0.251400762083137	40	Glasser
Alice critical	0.146647438696823	0.0459956907070706	Inf	3.18828647733037	0.001431186667274	40	Glasser
Language baseline	0.20676704288481	0.017572705818916	Inf	11.7663747982531	5.81709421413017e-32	40	Glasser
Language critical	0.283609389910306	0.017572705818916	Inf	16.1391986432173	1.35286371609251e-58	40	Glasser
MD baseline	0.274791754970683	0.0221187611038264	Inf	12.4234695460925	1.94921042035395e-35	40	Glasser
MD critical	0.237991786466745	0.0221187611038264	Inf	10.7597249841255	5.33290776543893e-27	40	Glasser
Alice baseline	-0.0977858736355522	0.0442302863879874	Inf	-2.21083519057001	0.0270472519666522	41	Glasser
Alice critical	-0.0470985247983438	0.0442302863879874	Inf	-1.0648478371855	0.286944793390023	41	Glasser
Language baseline	0.204730630906976	0.0164579530504877	Inf	12.4396169000439	1.59265946368022e-35	41	Glasser
Language critical	0.252701528215757	0.0164579530504877	Inf	15.3543716791846	3.31101873301231e-53	41	Glasser
MD baseline	0.290295114429671	0.0209730655787081	Inf	13.841329649223	1.43526877853384e-43	41	Glasser
MD critical	0.306320431358805	0.0209730655787081	Inf	14.6054199949568	2.59378885042992e-48	41	Glasser
Alice baseline	0.0442861821267118	0.0912527954461157	Inf	0.485313155725323	0.627454224845874	42	Glasser
Alice critical	0.0580331339339237	0.091252795446117	Inf	0.635960067307649	0.524802449921197	42	Glasser
Language baseline	-0.197689066301654	0.0281247494382477	Inf	-7.02900720007164	2.08008246414867e-12	42	Glasser
Language critical	-0.145404270505857	0.0281247494382476	Inf	-5.16997567658747	2.34124465624457e-07	42	Glasser
MD baseline	0.813078030655505	0.0404414606969877	Inf	20.1050609113154	6.66386402411446e-90	42	Glasser
MD critical	1.09051849960626	0.0404414606969877	Inf	26.9653588374834	3.76825225409493e-160	42	Glasser
Alice baseline	0.34720957835677	0.0740537623783954	Inf	4.68861496304022	2.75060374670939e-06	43	Glasser
Alice critical	0.67230519463596	0.0740537623783954	Inf	9.07860955397047	1.0997067459975e-19	43	Glasser
Language baseline	0.739051234629044	0.0261056777288506	Inf	28.3099807752658	2.60444860268627e-176	43	Glasser
Language critical	1.28540778986985	0.0261056777288506	Inf	49.2386293595161	0	43	Glasser
MD baseline	0.594447429453473	0.0341697640832043	Inf	17.3968842162907	8.71143351799987e-68	43	Glasser
MD critical	0.719423496382604	0.0341697640832042	Inf	21.0543887464599	2.08454935871769e-98	43	Glasser
Alice baseline	0.141286376417059	0.118594539532498	Inf	1.19133964324169	0.233520276958639	44	Glasser
Alice critical	0.400808701998296	0.118594539532494	Inf	3.37965561971321	0.000725767068484544	44	Glasser
Language baseline	0.370467614974734	0.0390129636197225	Inf	9.49601313516847	2.18080272678524e-21	44	Glasser
Language critical	0.626978722623463	0.0390129636197223	Inf	16.0710354828441	4.07226627211203e-58	44	Glasser
MD baseline	1.30282278502457	0.0530077452159384	Inf	24.5779702516537	2.17323322278955e-133	44	Glasser
MD critical	1.72473051533954	0.0530077452159383	Inf	32.5373303149093	3.16352781425538e-232	44	Glasser
Alice baseline	0.035506511130018	0.0982369906536238	Inf	0.361437284405538	0.717772580192654	45	Glasser
Alice critical	-0.0351512535758474	0.0982369906536137	Inf	-0.357820952596071	0.720477309459973	45	Glasser
Language baseline	-0.50425675998737	0.0294861201494689	Inf	-17.1014958031517	1.44643787398116e-65	45	Glasser
Language critical	-0.498184107717972	0.029486120149469	Inf	-16.8955462838994	4.85199260923304e-64	45	Glasser
MD baseline	0.937192497866193	0.0428590492015709	Inf	21.8668522826643	5.37394192086637e-106	45	Glasser
MD critical	1.30753935383327	0.042859049201571	Inf	30.5078945564977	2.04765542216738e-204	45	Glasser
Alice baseline	0.027680159588815	0.152894923168009	Inf	0.181040410075609	0.856335857402142	46	Glasser
Alice critical	-0.0990982201580318	0.152894923168011	Inf	-0.648145916847324	0.516890578104082	46	Glasser
Language baseline	-0.277266876226208	0.0469227920274451	Inf	-5.90900209143639	3.44186333768785e-09	46	Glasser
Language critical	-0.336376808741543	0.0469227920274448	Inf	-7.16872961320799	7.56968911582745e-13	46	Glasser
MD baseline	1.98336782193461	0.0672577095110379	Inf	29.4890777035622	3.97467466424773e-191	46	Glasser
MD critical	2.59361807083328	0.0672577095110378	Inf	38.5623906863441	0	46	Glasser
Alice baseline	0.00190645529586681	0.0988292603829803	Inf	0.0192903932345438	0.984609447592452	47	Glasser
Alice critical	-0.0338368702856413	0.0988292603829906	Inf	-0.342377046580274	0.732067160044849	47	Glasser
Language baseline	0.196602151777223	0.0319609387375637	Inf	6.15132594795024	7.68378197401234e-10	47	Glasser
Language critical	0.143785902485442	0.0319609387375636	Inf	4.49880097909797	6.83377951152298e-06	47	Glasser
MD baseline	1.13967909574342	0.0438531145613013	Inf	25.9885553658975	6.67087532935197e-149	47	Glasser
MD critical	1.57097060755445	0.0438531145613011	Inf	35.8234671190442	4.76282349251303e-281	47	Glasser
Alice baseline	0.033512118733557	0.111765311076758	Inf	0.299843649256624	0.764296418955547	48	Glasser
Alice critical	-0.032129148708259	0.11176531107676	Inf	-0.287469773928271	0.773752642562235	48	Glasser
Language baseline	0.576256926670945	0.0375476758518237	Inf	15.347339445058	3.6901275328523e-53	48	Glasser
Language critical	0.576837488548613	0.0375476758518238	Inf	15.3628014374316	2.90735123953198e-53	48	Glasser
MD baseline	1.75591076235279	0.0504720697305349	Inf	34.7897514749724	3.4753912986694e-265	48	Glasser
MD critical	2.29328666946741	0.050472069730535	Inf	45.4367471298686	0	48	Glasser
Alice baseline	0.0761491279122599	0.130596430094614	Inf	0.583087362013585	0.559834490968716	49	Glasser
Alice critical	-0.0210388461137671	0.130596430094623	Inf	-0.161098171661533	0.87201608024008	49	Glasser
Language baseline	0.217902294274214	0.0399728399440162	Inf	5.45125876918918	5.00145314988939e-08	49	Glasser
Language critical	0.185232242550076	0.0399728399440162	Inf	4.63395252400136	3.587493026813e-06	49	Glasser
MD baseline	1.63221392659077	0.0574241032241058	Inf	28.4238470424313	1.0261021848607e-177	49	Glasser
MD critical	2.07665622070842	0.0574241032241057	Inf	36.1634941446795	2.28319897514453e-286	49	Glasser
Alice baseline	-0.0653582113018718	0.120570871842549	Inf	-0.542072975861215	0.587768234520368	50	Glasser
Alice critical	-0.10413854851114	0.120570871842544	Inf	-0.863712328854497	0.387745939200768	50	Glasser
Language baseline	0.296114224891698	0.0386702168368256	Inf	7.65742344143541	1.89700361898192e-14	50	Glasser
Language critical	0.315062999749652	0.0386702168368255	Inf	8.14743297352342	3.71730806309221e-16	50	Glasser
MD baseline	1.21236563641435	0.0533405845075493	Inf	22.7287654908011	2.32788723492344e-114	50	Glasser
MD critical	1.65083895791335	0.0533405845075492	Inf	30.9490226467187	2.61874202631095e-210	50	Glasser
Alice baseline	0.16789540867125	0.0860005393283295	Inf	1.9522599507227	0.0509073497294614	51	Glasser
Alice critical	0.384166013322441	0.0860005393283403	Inf	4.46701865270564	7.93172164979592e-06	51	Glasser
Language baseline	0.266132034779666	0.0288038527127609	Inf	9.23945964568003	2.47745175043878e-20	51	Glasser
Language critical	0.350644912966634	0.0288038527127609	Inf	12.1735420765879	4.30008979969539e-34	51	Glasser
MD baseline	0.331371727370218	0.0387447935995933	Inf	8.55267757507674	1.20265496107659e-17	51	Glasser
MD critical	0.314718207685177	0.0387447935995932	Inf	8.12285157426885	4.55356065484881e-16	51	Glasser
Alice baseline	0.162072255821943	0.0702068437891962	Inf	2.3084965378672	0.0209715351757691	52	Glasser
Alice critical	0.239798081403338	0.0702068437891921	Inf	3.41559409967741	0.000636430358400534	52	Glasser
Language baseline	0.126916969814578	0.0224880504691717	Inf	5.64375155545676	1.66384125356218e-08	52	Glasser
Language critical	0.149655959899564	0.0224880504691717	Inf	6.65491035359971	2.83472781118934e-11	52	Glasser
MD baseline	0.606197780590355	0.0310288245915483	Inf	19.5366014849132	5.3636783309827e-85	52	Glasser
MD critical	0.755068554212403	0.0310288245915485	Inf	24.3344233676859	8.47568870528218e-131	52	Glasser
Alice baseline	0.390478395940059	0.0636131237849865	Inf	6.13833078312398	8.33930782803139e-10	53	Glasser
Alice critical	0.426835163381819	0.0636131237849806	Inf	6.70986013553696	1.94811048695409e-11	53	Glasser
Language baseline	0.154714749006276	0.0197508162731632	Inf	7.83333442357507	4.75098391362742e-15	53	Glasser
Language critical	0.225154121527526	0.0197508162731634	Inf	11.3997375305169	4.19381531880564e-30	53	Glasser
MD baseline	0.0243153456726257	0.0277679497110412	Inf	0.875662262632134	0.381213666398517	53	Glasser
MD critical	-0.101790752752568	0.0277679497110413	Inf	-3.6657640845587	0.000246601183390769	53	Glasser
Alice baseline	0.475020397251953	0.137833558928654	Inf	3.44633339619299	0.00056824882971208	54	Glasser
Alice critical	1.1837593507405	0.137833558928653	Inf	8.5883246427182	8.82466278218527e-18	54	Glasser
Language baseline	1.1357851676432	0.0550481330061425	Inf	20.6325828982513	1.39970559724072e-94	54	Glasser
Language critical	1.71500708973951	0.0550481330061423	Inf	31.1546822041748	4.38298348249705e-213	54	Glasser
MD baseline	1.18301403573359	0.0679346416688617	Inf	17.4140027336867	6.46048147335628e-68	54	Glasser
MD critical	1.21904129163909	0.0679346416688616	Inf	17.9443250408407	5.31524440563741e-72	54	Glasser
Alice baseline	0.1529392865603	0.0695543921083759	Inf	2.19884441405222	0.0278889871975304	55	Glasser
Alice critical	0.192543751676586	0.0695543921083719	Inf	2.76824720682751	0.00563586887474748	55	Glasser
Language baseline	0.242352063678967	0.0243767660444462	Inf	9.94192844272639	2.73480736607289e-23	55	Glasser
Language critical	0.329485672035907	0.0243767660444462	Inf	13.5163816002153	1.25183259847033e-41	55	Glasser
MD baseline	0.23827074894979	0.0320031418910221	Inf	7.44522990152517	9.67757374359458e-14	55	Glasser
MD critical	0.171721378871051	0.0320031418910222	Inf	5.36576625681941	8.06062745765277e-08	55	Glasser
Alice baseline	0.306195744542738	0.107795383464485	Inf	2.84052743913305	0.00450389981241537	56	Glasser
Alice critical	0.759312116635733	0.107795383464485	Inf	7.04401331700726	1.86780281682709e-12	56	Glasser
Language baseline	0.64896439419436	0.0416992329120031	Inf	15.5629815916244	1.29903749425928e-54	56	Glasser
Language critical	0.970010966432326	0.0416992329120033	Inf	23.2620817864758	1.07352326129068e-119	56	Glasser
MD baseline	0.64645146510494	0.0521902718803652	Inf	12.3864360505113	3.0949474511183e-35	56	Glasser
MD critical	0.75651561471124	0.0521902718803651	Inf	14.4953376837237	1.29663145797501e-47	56	Glasser
Alice baseline	0.0977030867933402	0.0416206486405468	Inf	2.3474667018562	0.0189015625526749	57	Glasser
Alice critical	0.161336203072386	0.041620648640543	Inf	3.87635004119631	0.000106035109758583	57	Glasser
Language baseline	0.0631933214875819	0.0124925773946066	Inf	5.05846948083461	4.22634872305754e-07	57	Glasser
Language critical	0.111602145850189	0.0124925773946067	Inf	8.93347644164845	4.12827278264785e-19	57	Glasser
MD baseline	-0.0212472422730855	0.0179423976898387	Inf	-1.18419191461342	0.236337102005818	57	Glasser
MD critical	-0.153380244241588	0.0179423976898388	Inf	-8.54848091615155	1.24719079593927e-17	57	Glasser
Alice baseline	-0.00356917295517708	0.0308497917738146	Inf	-0.115695204082596	0.907894107315861	58	Glasser
Alice critical	-0.0189178473737778	0.030849791773818	Inf	-0.613224475305317	0.539727923439762	58	Glasser
Language baseline	0.0457129781524931	0.00913061049365448	Inf	5.0065631629191	5.54104844664483e-07	58	Glasser
Language critical	0.00947795903068002	0.0091306104936544	Inf	1.03804220290275	0.299250407514802	58	Glasser
MD baseline	0.0496966905873379	0.0132345969784361	Inf	3.75505885583911	0.000173300749617205	58	Glasser
MD critical	0.0952776394062354	0.013234596978436	Inf	7.19913417548546	6.05961001837497e-13	58	Glasser
Alice baseline	-0.0992930704980163	0.0515414055151202	Inf	-1.9264719210827	0.0540454746186917	59	Glasser
Alice critical	-0.0847226751491555	0.051541405515119	Inf	-1.64377890556949	0.100221880170812	59	Glasser
Language baseline	0.179912115367183	0.0169128712619069	Inf	10.6375855749817	1.99224897075372e-26	59	Glasser
Language critical	0.190523535338854	0.0169128712619069	Inf	11.2650023989701	1.95346624459694e-29	59	Glasser
MD baseline	0.233218794058842	0.0230124389034074	Inf	10.1344666264083	3.88487873553319e-24	59	Glasser
MD critical	0.299709075554904	0.0230124389034074	Inf	13.0237858235238	8.96152329649463e-39	59	Glasser
Alice baseline	-0.128272364485636	0.051316315342051	Inf	-2.49964097442756	0.0124319225176762	60	Glasser
Alice critical	-0.104676736578719	0.0513163153420577	Inf	-2.03983345025804	0.0413669169339532	60	Glasser
Language baseline	0.282003721039256	0.0178934725249621	Inf	15.7601449716285	5.84986447868828e-56	60	Glasser
Language critical	0.315779641719146	0.0178934725249621	Inf	17.6477562574073	1.058799236199e-69	60	Glasser
MD baseline	0.472139599034347	0.023553866662939	Inf	20.045099422136	2.2273629030473e-89	60	Glasser
MD critical	0.67856621320758	0.023553866662939	Inf	28.8091217853108	1.64880902575137e-182	60	Glasser
Alice baseline	-0.047566910780868	0.0516836392696629	Inf	-0.920347550076426	0.357391168117532	61	Glasser
Alice critical	-0.119113747990184	0.0516836392696667	Inf	-2.30467029166989	0.0211850459411126	61	Glasser
Language baseline	-0.0542344762449584	0.0150834292201632	Inf	-3.59563302570869	0.000323603713449055	61	Glasser
Language critical	-0.115249890550907	0.0150834292201632	Inf	-7.64082814780895	2.15828977945334e-14	61	Glasser
MD baseline	-0.361845919638483	0.0220689266865698	Inf	-16.3961720829263	2.03674114869129e-60	61	Glasser
MD critical	-0.649791088929821	0.0220689266865698	Inf	-29.4437105237772	1.51543284465897e-190	61	Glasser
Alice baseline	0.287961609746912	0.0657573305684031	Inf	4.37915601588121	1.1913981748581e-05	62	Glasser
Alice critical	0.445858656258579	0.0657573305684034	Inf	6.78036429405811	1.19873229884151e-11	62	Glasser
Language baseline	0.196714787421855	0.020391590064021	Inf	9.64685867086641	5.06845555658793e-22	62	Glasser
Language critical	0.379427573540832	0.020391590064021	Inf	18.6070616538283	2.81645836420549e-77	62	Glasser
MD baseline	-0.127146670553756	0.0286904380951521	Inf	-4.43167406966994	9.35042836439443e-06	62	Glasser
MD critical	-0.278771085908087	0.028690438095152	Inf	-9.71651548099548	2.56405988363634e-22	62	Glasser
Alice baseline	0.350807397877411	0.0677993710190448	Inf	5.17419841223703	2.28891493942086e-07	63	Glasser
Alice critical	0.608978723458838	0.0677993710190437	Inf	8.98207039837857	2.65718726078694e-19	63	Glasser
Language baseline	0.237117541673275	0.0204320452085774	Inf	11.6051789849081	3.87875204169532e-31	63	Glasser
Language critical	0.532586726517468	0.0204320452085773	Inf	26.066246480988	8.80449291416213e-150	63	Glasser
MD baseline	-0.0758643250615074	0.0292695916085685	Inf	-2.59191607713784	0.00954430509860412	63	Glasser
MD critical	-0.122091606557571	0.0292695916085684	Inf	-4.1712781028974	3.02895922609064e-05	63	Glasser
Alice baseline	-0.0665711030106452	0.0549675159684792	Inf	-1.21109898887954	0.225857468881879	64	Glasser
Alice critical	-0.0995191844060154	0.0549675159684802	Inf	-1.81050903706623	0.0702168842038505	64	Glasser
Language baseline	-0.00170022218054323	0.0168254901242762	Inf	-0.101050380582383	0.919510466897492	64	Glasser
Language critical	-0.0231246191975889	0.0168254901242761	Inf	-1.3743801236568	0.16932370348521	64	Glasser
MD baseline	-0.273200083926617	0.0238772825890501	Inf	-11.4418415457337	2.58342919281899e-30	64	Glasser
MD critical	-0.487711263413795	0.02387728258905	Inf	-20.4257440768179	9.87427615200683e-93	64	Glasser
Alice baseline	0.322748561284102	0.0818401769242745	Inf	3.94364447162347	8.02526075590892e-05	65	Glasser
Alice critical	0.688018793842146	0.0818401769242652	Inf	8.40685858339282	4.21138350707097e-17	65	Glasser
Language baseline	0.0698179211312015	0.024455760896376	Inf	2.85486603451163	0.00430549859046937	65	Glasser
Language critical	0.340637958826795	0.0244557608963759	Inf	13.9287409731453	4.23759631123651e-44	65	Glasser
MD baseline	-0.458382819003369	0.0352383478860538	Inf	-13.0080678153695	1.10090582653187e-38	65	Glasser
MD critical	-0.95551452511776	0.0352383478860538	Inf	-27.1157583269084	6.41955231470182e-162	65	Glasser
Alice baseline	0.479343977955962	0.0773176400358296	Inf	6.1996716109523	5.65810925511657e-10	66	Glasser
Alice critical	1.00160793144438	0.0773176400358373	Inf	12.9544555547754	2.2170344281686e-38	66	Glasser
Language baseline	0.254752211027688	0.0234380941032054	Inf	10.8691521548609	1.6169644556054e-27	66	Glasser
Language critical	0.690423243033375	0.0234380941032053	Inf	29.4573116736038	1.01478779171866e-190	66	Glasser
MD baseline	-0.354649426953723	0.033460911119084	Inf	-10.598917216915	3.01450086934671e-26	66	Glasser
MD critical	-0.66122191807799	0.033460911119084	Inf	-19.7610255059932	6.44813527291069e-87	66	Glasser
Alice baseline	0.391571292814733	0.116400668071283	Inf	3.3639952356196	0.000768228694128442	67	Glasser
Alice critical	1.0240519439777	0.116400668071288	Inf	8.79764661960987	1.39715194169119e-18	67	Glasser
Language baseline	0.538484025608047	0.0405597339559933	Inf	13.276320455955	3.17622314223141e-40	67	Glasser
Language critical	1.20449566866753	0.0405597339559932	Inf	29.6968335634152	8.43663640646329e-194	67	Glasser
MD baseline	0.49076522961578	0.0534095793987193	Inf	9.18871174685843	3.97574023006302e-20	67	Glasser
MD critical	0.687855076072474	0.0534095793987193	Inf	12.8788708657939	5.91952395408233e-38	67	Glasser
Alice baseline	0.248187870323227	0.0862944546535535	Inf	2.87605815830957	0.00402675510960881	68	Glasser
Alice critical	0.425205719160434	0.0862944546535536	Inf	4.92738172884351	8.33388380081503e-07	68	Glasser
Language baseline	-0.0465964901552798	0.0248976164202902	Inf	-1.87152413984923	0.0612724671196732	68	Glasser
Language critical	0.108235366077015	0.0248976164202903	Inf	4.34721799267534	1.37875171203373e-05	68	Glasser
MD baseline	-0.46677352347844	0.0367130783784265	Inf	-12.7140938350931	4.93800566668978e-37	68	Glasser
MD critical	-0.888388196706788	0.0367130783784265	Inf	-24.1981396261455	2.32734617937913e-129	68	Glasser
Alice baseline	0.473018715068093	0.115381254438918	Inf	4.09961494497797	4.13838094125241e-05	69	Glasser
Alice critical	1.38400905227718	0.115381254438904	Inf	11.9950945152015	3.76986583824748e-33	69	Glasser
Language baseline	0.122794167811001	0.0337761167746836	Inf	3.63553242754773	0.000277407093985953	69	Glasser
Language critical	0.975629408604215	0.0337761167746838	Inf	28.8851857989631	1.83267660038331e-183	69	Glasser
MD baseline	-0.628114439826952	0.0493171346874141	Inf	-12.7362314093898	3.71931119213634e-37	69	Glasser
MD critical	-1.29229002053561	0.0493171346874142	Inf	-26.203671983916	2.41329805068281e-151	69	Glasser
Alice baseline	0.522643631109442	0.118278019941231	Inf	4.41877223992361	9.92631869354522e-06	70	Glasser
Alice critical	0.867833945062956	0.118278019941232	Inf	7.33723768367234	2.1804718790641e-13	70	Glasser
Language baseline	0.258660741867515	0.0337258105686559	Inf	7.66951890869924	1.72642652163567e-14	70	Glasser
Language critical	0.728469595975162	0.0337258105686559	Inf	21.5997653931018	1.80529899475486e-103	70	Glasser
MD baseline	-0.563551429132151	0.0501381240664168	Inf	-11.2399783523138	2.59445961202499e-29	70	Glasser
MD critical	-1.20612570669121	0.0501381240664168	Inf	-24.0560597180198	7.2137463234222e-128	70	Glasser
Alice baseline	0.285348534402383	0.13414050522242	Inf	2.12723616874145	0.0334004653497128	71	Glasser
Alice critical	0.789561185565221	0.134140505222426	Inf	5.88607582963852	3.95472920236819e-09	71	Glasser
Language baseline	0.120325324982558	0.0375421581830905	Inf	3.20507213239421	0.00135028636849302	71	Glasser
Language critical	0.622239191838081	0.0375421581830905	Inf	16.5744118599539	1.06701750337773e-61	71	Glasser
MD baseline	-0.545834727053396	0.0565545255855066	Inf	-9.65147742647281	4.84525608426583e-22	71	Glasser
MD critical	-1.19246649083293	0.0565545255855065	Inf	-21.0852531868559	1.08630944903995e-98	71	Glasser
Alice baseline	0.30353750170962	0.140244629346235	Inf	2.16434314186998	0.030438024027552	72	Glasser
Alice critical	0.685509141244425	0.140244629346221	Inf	4.88795288946225	1.01889903501699e-06	72	Glasser
Language baseline	-0.106781029140914	0.0401258157710036	Inf	-2.66115534573326	0.00778730196807831	72	Glasser
Language critical	0.20551131908604	0.0401258157710036	Inf	5.12167329528913	3.02836247019517e-07	72	Glasser
MD baseline	-0.452323469372515	0.0595015059279105	Inf	-7.60188271403636	2.91853189357966e-14	72	Glasser
MD critical	-1.02366420756149	0.0595015059279104	Inf	-17.2040050347922	2.47796435936733e-66	72	Glasser
Alice baseline	0.535662192694433	0.113640256860835	Inf	4.71366580375129	2.43299578481794e-06	73	Glasser
Alice critical	1.22146201827595	0.113640256860836	Inf	10.748497513269	6.02347782013408e-27	73	Glasser
Language baseline	0.736842987818234	0.0389691514468532	Inf	18.9083662451094	9.73255908268327e-80	73	Glasser
Language critical	1.60521688229415	0.0389691514468531	Inf	41.1919896301405	0	73	Glasser
MD baseline	0.686479500794083	0.0517510265604045	Inf	13.2650412256618	3.69217757272482e-40	73	Glasser
MD critical	1.05542253819565	0.0517510265604045	Inf	20.3942338605351	1.88138389175877e-92	73	Glasser
