contrast	estimate	se	df	z_ratio	p_value	roi	atlas
Lang critical vs. baseline	0.312292348226955	0.0450173998681986	Inf	6.93714761717204	4.00095707917358e-12	72	Glasser
MD critical vs. baseline	-0.571340738188976	0.07499945498699	Inf	-7.61793186747937	2.57772287217302e-14	72	Glasser
Alice critical vs. baseline	0.685799825581514	0.13931923850499	Inf	4.92250627365402	8.54428245723958e-07	73	Glasser
Lang critical vs. baseline	0.868373894475912	0.0343829368248057	Inf	25.2559546876583	9.74212798925139e-141	73	Glasser
MD critical vs. baseline	0.368943037401568	0.0573229406523109	Inf	6.4362196566183	1.22485743129259e-10	73	Glasser
Alice critical vs. baseline	1.2002802441861	0.142550854422916	Inf	8.42001438044801	3.76438099432791e-17	74	Glasser
Lang critical vs. baseline	1.29394277195467	0.0351804752490781	Inf	36.7801390627485	3.83582899807958e-296	74	Glasser
MD critical vs. baseline	0.0687622401574763	0.0586525899488629	Inf	1.172364941044	0.241050568872636	74	Glasser
Alice critical vs. baseline	1.09253365116271	0.120330587317257	Inf	9.07943421137133	1.09140702999215e-19	75	Glasser
Lang critical vs. baseline	1.12024862960341	0.0296966809912119	Inf	37.7230246684781	0	75	Glasser
MD critical vs. baseline	-0.191323240157478	0.0495100546734481	Inf	-3.86433102163556	0.000111394072894062	75	Glasser
Alice critical vs. baseline	0.9379523372093	0.131328474424894	Inf	7.1420332971713	9.19603136784507e-13	76	Glasser
Lang critical vs. baseline	0.916400964589231	0.0324108765444312	Inf	28.2744887609862	7.11795701734683e-176	76	Glasser
MD critical vs. baseline	-0.225012405511811	0.0540351384790791	Inf	-4.16418670970797	3.12464345896099e-05	76	Glasser
Alice critical vs. baseline	-0.0396724999999979	0.108190938622442	Inf	-0.366689673877814	0.713850509891479	77	Glasser
Lang critical vs. baseline	0.107323692471591	0.026738607535825	Inf	4.01381008071554	5.97464252131711e-05	77	Glasser
MD critical vs. baseline	-0.00830008086784911	0.0445590716938524	Inf	-0.186271404504915	0.852231930899553	77	Glasser
Alice critical vs. baseline	0.660670093023202	0.128477983351141	Inf	5.14228255916452	2.71420492073949e-07	78	Glasser
Lang critical vs. baseline	0.525786367563736	0.0317073968559093	Inf	16.5824514056803	9.33422671619977e-62	78	Glasser
MD critical vs. baseline	0.135996761811018	0.0528623031090023	Inf	2.57266055038488	0.0100920135634767	78	Glasser
Alice critical vs. baseline	1.09765011627903	0.141637684893642	Inf	7.74970388073823	9.21070841258878e-15	79	Glasser
Lang critical vs. baseline	0.966607400141646	0.0349551118996062	Inf	27.6528195051361	2.58121390315622e-168	79	Glasser
MD critical vs. baseline	0.270609007874021	0.0582768660840632	Inf	4.64350652424709	3.42545170419608e-06	79	Glasser
Alice critical vs. baseline	0.37254709302323	0.115169128411119	Inf	3.23478260331493	0.00121735381954113	80	Glasser
Lang critical vs. baseline	0.40324947096317	0.0284228718791461	Inf	14.1874991618646	1.09494324263415e-45	80	Glasser
MD critical vs. baseline	0.382587574803146	0.0473863709257398	Inf	8.07378930542512	6.81494329895884e-16	80	Glasser
Alice critical vs. baseline	1.10282251162773	0.154393854510679	Inf	7.14291715251823	9.13707023561404e-13	81	Glasser
Lang critical vs. baseline	1.12590847237961	0.0381032383089638	Inf	29.5488919668737	6.78592073905087e-192	81	Glasser
MD critical vs. baseline	0.11579534055119	0.0635253957326237	Inf	1.82281966473013	0.068330708357318	81	Glasser
Alice critical vs. baseline	0.781914906976729	0.136018101644785	Inf	5.74860917423124	8.99805377444421e-09	82	Glasser
Lang critical vs. baseline	0.746400432719547	0.0335682411565524	Inf	22.2353154947427	1.56464960811354e-109	82	Glasser
MD critical vs. baseline	-0.156723547244094	0.0559646869441142	Inf	-2.80040067767369	0.00510392112839025	82	Glasser
Alice critical vs. baseline	0.4158399069766	0.143452625644144	Inf	2.89879606671092	0.00374598455130753	83	Glasser
Lang critical vs. baseline	0.458017456090656	0.0354030255821326	Inf	12.9372404917226	2.7741611395213e-38	83	Glasser
MD critical vs. baseline	0.443286232283464	0.0590236239765505	Inf	7.51031879132968	5.89835492692302e-14	83	Glasser
Alice critical vs. baseline	-0.177674569767507	0.113928357075065	Inf	-1.55952893844015	0.11887124081654	84	Glasser
Lang critical vs. baseline	0.0343254737960368	0.0281166588756923	Inf	1.22082335414725	0.222152909350018	84	Glasser
MD critical vs. baseline	0.178294167322838	0.0468758552035553	Inf	3.80353950980964	0.000142643230688678	84	Glasser
Alice critical vs. baseline	-0.349575220930221	0.135762873993403	Inf	-2.57489555610915	0.0100270359922351	85	Glasser
Lang critical vs. baseline	-0.136557620396601	0.0335052528980209	Inf	-4.07570779460276	4.58745958847373e-05	85	Glasser
MD critical vs. baseline	0.505544651574802	0.0558596734537311	Inf	9.05026149129833	1.42626375256382e-19	85	Glasser
Alice critical vs. baseline	-0.192825976744193	0.115419210966826	Inf	-1.67065755456962	0.0947893372296954	86	Glasser
Lang critical vs. baseline	-0.0256964412181292	0.0284845903668883	Inf	-0.902117281208994	0.366994569798743	86	Glasser
MD critical vs. baseline	0.273422472440946	0.0474892674650328	Inf	5.75756348826127	8.53366783219245e-09	86	Glasser
Alice critical vs. baseline	0.579266209302333	0.183876380355405	Inf	3.15030243788082	0.00163101525133972	87	Glasser
Lang critical vs. baseline	0.5029210927762	0.0453793032260061	Inf	11.0826094061309	1.52366127929518e-28	87	Glasser
MD critical vs. baseline	-0.447174137795276	0.0756559894497102	Inf	-5.91062440723904	3.40813337577265e-09	87	Glasser
Alice critical vs. baseline	0.368889639534882	0.0974734180421993	Inf	3.78451527548955	0.000154008448648812	88	Glasser
Lang critical vs. baseline	0.300109667140826	0.0241069774010238	Inf	12.4490790424884	1.41468119931824e-35	88	Glasser
MD critical vs. baseline	-0.327269378698226	0.040144998075525	Inf	-8.15218319558847	3.57412312026361e-16	88	Glasser
Alice critical vs. baseline	-0.405616348837224	0.152708551411528	Inf	-2.65614692227775	0.00790391704016911	89	Glasser
Lang critical vs. baseline	-0.214561803267044	0.0377408133763083	Inf	-5.6851398810004	1.30705632200442e-08	89	Glasser
MD critical vs. baseline	0.274302412228797	0.0628939112392466	Inf	4.36135083387259	1.29261907056042e-05	89	Glasser
Alice critical vs. baseline	-0.0648160000000025	0.10831474739915	Inf	-0.598404202164175	0.549570262559263	90	Glasser
Lang critical vs. baseline	-0.0282730947293451	0.0268073116295977	Inf	-1.05467848175156	0.291572396418349	90	Glasser
MD critical vs. baseline	0.0465164980237152	0.0446541223959097	Inf	1.04170668972717	0.297547686504573	90	Glasser
Alice critical vs. baseline	-0.0963118372093018	0.0844097076383769	Inf	-1.14100427431778	0.253868144282289	91	Glasser
Lang critical vs. baseline	-0.0780891201991464	0.0208760804261982	Inf	-3.74060257504802	0.000183579605577803	91	Glasser
MD critical vs. baseline	0.118192660749507	0.0347646324378535	Inf	3.39979607035375	0.000674361277660676	91	Glasser
Alice critical vs. baseline	-0.0130586162790941	0.0581434079697257	Inf	-0.224593238254859	0.822295725607729	92	Glasser
Lang critical vs. baseline	-0.00511493527738215	0.0143799391680078	Inf	-0.355699368239453	0.722065718204087	92	Glasser
MD critical vs. baseline	-0.0433662800788944	0.0239467030902565	Inf	-1.81094992139187	0.0701486039522167	92	Glasser
Alice critical vs. baseline	0.0640315813953685	0.0415121140558539	Inf	1.54247941478517	0.122957136471815	93	Glasser
Lang critical vs. baseline	0.0397235512091032	0.0102667128691428	Inf	3.86915965367014	0.000109211114688516	93	Glasser
MD critical vs. baseline	-0.0727180591715993	0.017097007290354	Inf	-4.2532624532848	2.10678410765595e-05	93	Glasser
Alice critical vs. baseline	0.346868197674448	0.0904517853678923	Inf	3.83484080788057	0.000125645645071498	94	Glasser
Lang critical vs. baseline	0.316192597872339	0.0223386442974323	Inf	14.1545115120833	1.75150582832963e-45	94	Glasser
MD critical vs. baseline	-0.184675090729785	0.0372530975362914	Inf	-4.95730832986111	7.14764978825895e-07	94	Glasser
Alice critical vs. baseline	-0.0771733488373267	0.0987792634207956	Inf	-0.781270746154194	0.434643271969818	95	Glasser
Lang critical vs. baseline	0.00390380807365805	0.0243779768698392	Inf	0.160136671492534	0.872773414240922	95	Glasser
MD critical vs. baseline	0.432887838582682	0.0406427562733683	Inf	10.651045309797	1.7241796444565e-26	95	Glasser
Alice critical vs. baseline	0.0708807558140847	0.0865028961681533	Inf	0.819403268028152	0.412556371010132	96	Glasser
Lang critical vs. baseline	0.131558596317277	0.0213482620636473	Inf	6.1624967842839	7.16067856500228e-10	96	Glasser
MD critical vs. baseline	0.304573795275586	0.0355916414452867	Inf	8.55745289926546	1.15388497537516e-17	96	Glasser
Alice critical vs. baseline	0.592059348837427	0.163974273217659	Inf	3.61068439102961	0.000305390098315469	97	Glasser
Lang critical vs. baseline	0.598164804532575	0.0404676133564591	Inf	14.7813215289876	1.93335166583208e-49	97	Glasser
MD critical vs. baseline	0.498955273622038	0.0674672617581458	Inf	7.39551688655565	1.40859256449705e-13	97	Glasser
Alice critical vs. baseline	0.0298907325581292	0.139818953343509	Inf	0.213781692991889	0.8307173018036	98	Glasser
Lang critical vs. baseline	-0.0320046614730863	0.0345062626763368	Inf	-0.927502980351275	0.353665445088647	98	Glasser
MD critical vs. baseline	-0.237831492125985	0.0575285484659839	Inf	-4.13414727935667	3.56274958728068e-05	98	Glasser
Alice critical vs. baseline	0.147829674418534	0.0896276692120471	Inf	1.6493754185305	0.0990707474600186	99	Glasser
Lang critical vs. baseline	0.0972935970254986	0.022119432472796	Inf	4.39855756449254	1.08972724282038e-05	99	Glasser
MD critical vs. baseline	-0.209393651574798	0.0368773302106676	Inf	-5.67811309491776	1.36188664610229e-08	99	Glasser
Alice critical vs. baseline	0.230847046511809	0.0884311429176294	Inf	2.61047227136751	0.00904173017010198	100	Glasser
Lang critical vs. baseline	0.0973956706798778	0.0218241388117653	Inf	4.46274977995339	8.09145212265155e-06	100	Glasser
MD critical vs. baseline	-0.183886494094494	0.0363850191235572	Inf	-5.0539067595388	4.32862990172893e-07	100	Glasser
Alice critical vs. baseline	0.0942180000000042	0.0656523420489623	Inf	1.43510493395252	0.151257197791973	101	Glasser
Lang critical vs. baseline	0.0666268611898005	0.0162025026356228	Inf	4.11213395165972	3.92018724168575e-05	101	Glasser
MD critical vs. baseline	-0.152958228346457	0.0270126749711108	Inf	-5.66246136341701	1.49216981029611e-08	101	Glasser
Alice critical vs. baseline	0.113612732558069	0.0502648384611281	Inf	2.26028245661091	0.0238037260825961	102	Glasser
Lang critical vs. baseline	0.033879840651561	0.0124049828570962	Inf	2.731147720384	0.00631141752964528	102	Glasser
MD critical vs. baseline	-0.147758143700784	0.0206814822053607	Inf	-7.14446586727158	9.03465033274077e-13	102	Glasser
Alice critical vs. baseline	0.233493593023468	0.0544024981744464	Inf	4.29196453947299	1.77099236140328e-05	103	Glasser
Lang critical vs. baseline	0.0200054900849773	0.0134261260534864	Inf	1.49004187844508	0.136213224890156	103	Glasser
MD critical vs. baseline	-0.0939506318897773	0.0223839234814635	Inf	-4.19723700215377	2.70191140028005e-05	103	Glasser
Alice critical vs. baseline	0.443673651162929	0.0869121066548856	Inf	5.10485441256979	3.31049283733853e-07	104	Glasser
Lang critical vs. baseline	0.350339805949004	0.0214492521240616	Inf	16.3334275676677	5.70851256107464e-60	104	Glasser
MD critical vs. baseline	-0.136426807086624	0.0357600112174532	Inf	-3.81506611552848	0.000136146476709297	104	Glasser
Alice critical vs. baseline	0.457992220930272	0.101646558317776	Inf	4.50573269287147	6.61443106750217e-06	105	Glasser
Lang critical vs. baseline	0.431955730878184	0.0250856036151381	Inf	17.2192679715914	1.9038085660185e-66	105	Glasser
MD critical vs. baseline	-0.172493307086611	0.04182250558133	Inf	-4.12441351107413	3.71680622181974e-05	105	Glasser
Alice critical vs. baseline	0.0147046627907067	0.0718558732136846	Inf	0.204641070145763	0.837852565051852	106	Glasser
Lang critical vs. baseline	0.00319842563739364	0.0177334873181139	Inf	0.180360781837118	0.856869340941721	106	Glasser
MD critical vs. baseline	-0.13357509448819	0.0295651196485742	Inf	-4.51799607361411	6.24276416225547e-06	106	Glasser
Alice critical vs. baseline	1.15745748837212	0.104674574822235	Inf	11.057675565798	2.01245294446146e-28	107	Glasser
Lang critical vs. baseline	0.70253402124646	0.0258328952404339	Inf	27.1953265287449	7.3764581299262e-163	107	Glasser
MD critical vs. baseline	-0.147742354330708	0.0430683838408014	Inf	-3.43041324412881	0.000602662655624248	107	Glasser
Alice critical vs. baseline	0.452357651162875	0.0994382582817808	Inf	4.54913087758453	5.38679341086194e-06	108	Glasser
Lang critical vs. baseline	0.416021298866853	0.0245406118290607	Inf	16.9523605101893	1.84879515378225e-64	108	Glasser
MD critical vs. baseline	0.0713446988188935	0.0409138998979791	Inf	1.7437765404128	0.0811980627202007	108	Glasser
Alice critical vs. baseline	0.0821048953488048	0.0800166940561354	Inf	1.0260970703339	0.304845831097956	109	Glasser
Lang critical vs. baseline	0.121967430594899	0.0197475163242684	Inf	6.1763428165905	6.5603458746056e-10	109	Glasser
MD critical vs. baseline	0.2007694015748	0.0329228917254649	Inf	6.09817033233174	1.07289390367183e-09	109	Glasser
Alice critical vs. baseline	0.214115767441926	0.081953837968291	Inf	2.61263868477727	0.0089846231501432	110	Glasser
Lang critical vs. baseline	0.0508231097733682	0.0202255888250013	Inf	2.51281236917783	0.01197730181559	110	Glasser
MD critical vs. baseline	-0.171499639763783	0.0337199301438713	Inf	-5.08600222574759	3.65689761770971e-07	110	Glasser
Alice critical vs. baseline	0.164920162790696	0.0915140367888688	Inf	1.80212969045593	0.0715250034120109	111	Glasser
Lang critical vs. baseline	0.246425460339945	0.0225849737571027	Inf	10.9110359387709	1.0208631433378e-27	111	Glasser
MD critical vs. baseline	0.397625253937008	0.0376534766913331	Inf	10.5601205752278	4.56075619404212e-26	111	Glasser
Alice critical vs. baseline	0.051065930232574	0.0975187344653509	Inf	0.523652511617838	0.600520250888541	112	Glasser
Lang critical vs. baseline	0.139620808781872	0.0240668878350007	Inf	5.80136533394318	6.57771116535021e-09	112	Glasser
MD critical vs. baseline	0.181665535433072	0.0401241112730154	Inf	4.52759026105202	5.96601203841436e-06	112	Glasser
Alice critical vs. baseline	0.209203569767454	0.0996682358489885	Inf	2.09899942529762	0.035816951394388	113	Glasser
Lang critical vs. baseline	0.1243521572238	0.0245973685573436	Inf	5.0555065243625	4.29249952647283e-07	113	Glasser
MD critical vs. baseline	-0.188035137795276	0.041008524233985	Inf	-4.58526955816287	4.53401098832553e-06	113	Glasser
Alice critical vs. baseline	0.0598291279069752	0.0468025280508078	Inf	1.27833111583259	0.201132700967394	114	Glasser
Lang critical vs. baseline	0.0429865984419269	0.0115505107728142	Inf	3.72161883464946	0.000197949670776695	114	Glasser
MD critical vs. baseline	-0.0781966535433072	0.0192569135937284	Inf	-4.06070542731077	4.89246680281548e-05	114	Glasser
Alice critical vs. baseline	0.0487195232558307	0.043006216012765	Inf	1.13284840594601	0.257277919670739	115	Glasser
Lang critical vs. baseline	0.0228258392351265	0.0106136096070311	Inf	2.15061982494676	0.0315062192340378	115	Glasser
MD critical vs. baseline	-0.0897833011811025	0.0176949199165472	Inf	-5.07395917045902	3.89622691643276e-07	115	Glasser
Alice critical vs. baseline	0.0295886860465051	0.0972220950177901	Inf	0.304341168960521	0.760867983445715	116	Glasser
Lang critical vs. baseline	0.00726617280453317	0.0239936794576463	Inf	0.302836954096992	0.762014119668571	116	Glasser
MD critical vs. baseline	0.281789033464569	0.0400020588872135	Inf	7.04436324787875	1.86311523860717e-12	116	Glasser
Alice critical vs. baseline	-0.0441127093023055	0.0864106312207262	Inf	-0.510500949699402	0.60970054941537	117	Glasser
Lang critical vs. baseline	-0.03491221246459	0.0213254917708112	Inf	-1.63711171774127	0.101607128642134	117	Glasser
MD critical vs. baseline	0.454587423228345	0.0355536790061987	Inf	12.7859460943294	1.96457436606269e-37	117	Glasser
Alice critical vs. baseline	0.0661918372092971	0.0433893117083747	Inf	1.52553323855841	0.12712614961026	118	Glasser
Lang critical vs. baseline	0.062574897163121	0.0107157464788733	Inf	5.83952758554816	5.23490486209939e-09	118	Glasser
MD critical vs. baseline	-0.100409114398422	0.0178701421373866	Inf	-5.61882013172988	1.92265883955017e-08	118	Glasser
Alice critical vs. baseline	0.0342169883720946	0.0368373137005884	Inf	0.928867632700048	0.352957688919425	119	Glasser
Lang critical vs. baseline	0.0577071990084985	0.0090911710640561	Inf	6.34760897159402	2.18687069925746e-10	119	Glasser
MD critical vs. baseline	-0.0900776633858267	0.0151567232904002	Inf	-5.94308292498016	2.79710842106208e-09	119	Glasser
Alice critical vs. baseline	0.0748536860465159	0.030983182314535	Inf	2.41594569875413	0.0156944016803402	120	Glasser
Lang critical vs. baseline	0.0724536395184135	0.0076464156105332	Inf	9.47550371426399	2.6547672505341e-21	120	Glasser
MD critical vs. baseline	-0.0812366574803153	0.0127480392521116	Inf	-6.37248253427359	1.85992606846038e-10	120	Glasser
Alice critical vs. baseline	0.0353005348837295	0.0531981048601796	Inf	0.663567527010779	0.50696714675366	121	Glasser
Lang critical vs. baseline	0.0573257004249303	0.0131288908713167	Inf	4.36637801218778	1.26323785285864e-05	121	Glasser
MD critical vs. baseline	0.0526580688976381	0.0218883755067774	Inf	2.40575500367003	0.0161390839819749	121	Glasser
Alice critical vs. baseline	0.158316616279066	0.0358854231801008	Inf	4.41172493590254	1.02550341706025e-05	122	Glasser
Lang critical vs. baseline	0.0906488787234045	0.00886253046993667	Inf	10.2283291471778	1.48051628900057e-24	122	Glasser
MD critical vs. baseline	-0.0500107080867851	0.0147796217003578	Inf	-3.38376103940295	0.00071500203094046	122	Glasser
Alice critical vs. baseline	1.61747702325577	0.0992634313590673	Inf	16.2947925646943	1.07467664017974e-59	123	Glasser
Lang critical vs. baseline	1.25064744050992	0.0244974658636969	Inf	51.0521148378563	0	123	Glasser
MD critical vs. baseline	-0.203557909448824	0.0408419673104711	Inf	-4.98403781339484	6.22709018521915e-07	123	Glasser
Alice critical vs. baseline	0.888753127906854	0.103351701598298	Inf	8.59930813099929	8.01980988161807e-18	124	Glasser
Lang critical vs. baseline	0.372842678470261	0.0255064201105531	Inf	14.6176012491851	2.16908867839566e-48	124	Glasser
MD critical vs. baseline	-0.186030570866141	0.0425240872732925	Inf	-4.37471049456197	1.21593742415743e-05	124	Glasser
Alice critical vs. baseline	2.15686573255791	0.122981895602065	Inf	17.5380751939044	7.33707259923351e-69	125	Glasser
Lang critical vs. baseline	1.31478711685553	0.0303510038703609	Inf	43.3193947215526	0	125	Glasser
MD critical vs. baseline	-0.259529901574781	0.0506009362278662	Inf	-5.12895453961692	2.91355684157331e-07	125	Glasser
Alice critical vs. baseline	0.0870745232558237	0.0410343215750807	Inf	2.12199251537528	0.0338383665713689	126	Glasser
Lang critical vs. baseline	0.158679924929178	0.0101269609388101	Inf	15.6690566783032	2.46206388829425e-55	126	Glasser
MD critical vs. baseline	-0.0388582125984242	0.0168835833844442	Inf	-2.30153822879961	0.0213612271251689	126	Glasser
Alice critical vs. baseline	0.142872546511629	0.0417414543715886	Inf	3.42279752017639	0.000619802275122784	127	Glasser
Lang critical vs. baseline	0.102036306657224	0.0103014759772926	Inf	9.9050181626537	3.95898114698599e-23	127	Glasser
MD critical vs. baseline	0.0249281417322835	0.0171745333764369	Inf	1.45145962256444	0.146651917789965	127	Glasser
Alice critical vs. baseline	1.68827554651177	0.0904062795030051	Inf	18.674317268588	8.01076875042369e-78	128	Glasser
Lang critical vs. baseline	1.39370662322946	0.0223115876175736	Inf	62.4655962237178	0	128	Glasser
MD critical vs. baseline	-0.267940127952768	0.0371976896382594	Inf	-7.20313897337268	5.88419442566521e-13	128	Glasser
Alice critical vs. baseline	1.66790688372098	0.101438815173268	Inf	16.442491770749	9.49340475207155e-61	129	Glasser
Lang critical vs. baseline	1.48769420892351	0.0250343341746065	Inf	59.426154438433	0	129	Glasser
MD critical vs. baseline	-0.146585679133862	0.0417370296049221	Inf	-3.51212533621643	0.000444538300327116	129	Glasser
Alice critical vs. baseline	1.82554911627905	0.12232555672676	Inf	14.9236935038587	2.31118085948338e-50	130	Glasser
Lang critical vs. baseline	1.60103836331444	0.0301890243883652	Inf	53.0337894566568	0	130	Glasser
MD critical vs. baseline	-0.225546230314956	0.0503308854093268	Inf	-4.48126887656859	7.42005593231604e-06	130	Glasser
Alice critical vs. baseline	0.459469209302382	0.0579934287194676	Inf	7.92278055372408	2.32257272749564e-15	131	Glasser
Lang critical vs. baseline	0.424463415482952	0.0143326562273212	Inf	29.6151256787861	9.54363967491902e-193	131	Glasser
MD critical vs. baseline	-0.196835364891521	0.0238849332576824	Inf	-8.24098450550246	1.70799349409018e-16	131	Glasser
Alice critical vs. baseline	0.930666918604696	0.0863070529738565	Inf	10.7832081682433	4.13217635470877e-27	132	Glasser
Lang critical vs. baseline	0.761305655807362	0.0212999294410372	Inf	35.7421679689043	8.75510280704462e-280	132	Glasser
MD critical vs. baseline	-0.346908356299214	0.0355110617068086	Inf	-9.7690223728991	1.52920507993285e-22	132	Glasser
Alice critical vs. baseline	0.944155453488042	0.114834259189521	Inf	8.22189702055571	2.00309154429138e-16	133	Glasser
Lang critical vs. baseline	0.814418210339962	0.0283402286820237	Inf	28.7371784990765	1.30996113290498e-181	133	Glasser
MD critical vs. baseline	-0.251978858267703	0.0472485888884432	Inf	-5.33304515956319	9.65792803157198e-08	133	Glasser
Alice critical vs. baseline	0.0550536511628	0.0523328291358345	Inf	1.05199073071137	0.2928038023905	134	Glasser
Lang critical vs. baseline	0.085740186968838	0.0129153473515174	Inf	6.63862803184809	3.16616264517527e-11	134	Glasser
MD critical vs. baseline	-0.148664143700788	0.0215323575617567	Inf	-6.90422046329141	5.04798527146112e-12	134	Glasser
Alice critical vs. baseline	0.292461790697661	0.0347883087732376	Inf	8.40689878326737	4.20994088948579e-17	135	Glasser
Lang critical vs. baseline	0.17155992492918	0.00858549210882489	Inf	19.9825383046868	7.81477119264165e-89	135	Glasser
MD critical vs. baseline	-0.0448123031496061	0.0143136596252008	Inf	-3.13073695497893	0.00174368266541689	135	Glasser
Alice critical vs. baseline	0.136779511627898	0.0573676738266456	Inf	2.38426107429804	0.0171134566791985	136	Glasser
Lang critical vs. baseline	0.0383287082152972	0.0141579090306111	Inf	2.70722944556472	0.00678473476806075	136	Glasser
MD critical vs. baseline	0.0360747814960632	0.0236039458542419	Inf	1.52833690260225	0.1264289120701	136	Glasser
Alice critical vs. baseline	1.24797368604667	0.135754641309915	Inf	9.19286201933726	3.82525534652562e-20	137	Glasser
Lang critical vs. baseline	1.2203883661473	0.0335032211338569	Inf	36.4260009887239	1.65049710771522e-290	137	Glasser
MD critical vs. baseline	-0.141039586614174	0.0558562861137495	Inf	-2.52504411637665	0.0115683765962309	137	Glasser
Alice critical vs. baseline	0.175228593023203	0.0966862537067231	Inf	1.81234235793975	0.0699333134330932	138	Glasser
Lang critical vs. baseline	0.0707990368271978	0.0238614378652846	Inf	2.96709013207463	0.00300632814654405	138	Glasser
MD critical vs. baseline	0.305731824803152	0.0397815868260474	Inf	7.68525966900272	1.526869811895e-14	138	Glasser
Alice critical vs. baseline	1.70532306976778	0.137434683073692	Inf	12.408243913608	2.35767163708066e-35	139	Glasser
Lang critical vs. baseline	1.7157603803116	0.0339178427643425	Inf	50.5857755232997	0	139	Glasser
MD critical vs. baseline	-0.155847990157495	0.056547539779444	Inf	-2.75605253146926	0.00585036002161517	139	Glasser
Alice critical vs. baseline	0.863371139534826	0.126220272269196	Inf	6.84019392458189	7.9086048076592e-12	140	Glasser
Lang critical vs. baseline	1.03443559773371	0.0311502107965236	Inf	33.2079806615357	8.25745438530851e-242	140	Glasser
MD critical vs. baseline	-0.237770068897634	0.0519333672366188	Inf	-4.5783680425401	4.68617640046473e-06	140	Glasser
Alice critical vs. baseline	0.310944348837181	0.125037550686132	Inf	2.48680774000213	0.0128895036089666	141	Glasser
Lang critical vs. baseline	0.499720965297452	0.0308583240340904	Inf	16.194041022623	5.5557085251935e-59	141	Glasser
MD critical vs. baseline	-0.0704700413385803	0.051446736101954	Inf	-1.36976699938606	0.170759646582922	141	Glasser
Alice critical vs. baseline	-0.0312421162790573	0.117700408589905	Inf	-0.265437619574559	0.790672358952599	142	Glasser
Lang critical vs. baseline	0.0170604978753529	0.0290475727274065	Inf	0.587329551954484	0.556982397381373	142	Glasser
MD critical vs. baseline	0.241720399606297	0.0484278668815024	Inf	4.99134930303166	5.99589530317352e-07	142	Glasser
Alice critical vs. baseline	0.0733930348837084	0.121189987350432	Inf	0.60560312356074	0.54477832766545	143	Glasser
Lang critical vs. baseline	0.167868098441927	0.0299087744347651	Inf	5.61267058294447	1.99227649873878e-08	143	Glasser
MD critical vs. baseline	0.245570610236222	0.0498636550636502	Inf	4.92484174942159	8.44286529599498e-07	143	Glasser
Alice critical vs. baseline	-0.125905302325565	0.0988904588887871	Inf	-1.2731794729273	0.20295436289284	144	Glasser
Lang critical vs. baseline	-0.103069737252124	0.0244054190723093	Inf	-4.22323160879742	2.40824113240532e-05	144	Glasser
MD critical vs. baseline	0.437630456692913	0.0406885076805727	Inf	10.7556281033592	5.57528854948657e-27	144	Glasser
Alice critical vs. baseline	0.10214323255817	0.141370593952835	Inf	0.722521068223336	0.469974177066184	145	Glasser
Lang critical vs. baseline	0.156007444602271	0.0349387192397194	Inf	4.46517353804192	8.00038778567746e-06	145	Glasser
MD critical vs. baseline	0.138869830374752	0.058224307058928	Inf	2.38508343661701	0.0170752481422213	145	Glasser
Alice critical vs. baseline	0.13717469767444	0.13517447614773	Inf	1.01479733144684	0.310202446069047	146	Glasser
Lang critical vs. baseline	0.193118590651557	0.0333600407494857	Inf	5.78891950707627	7.08406328236329e-09	146	Glasser
MD critical vs. baseline	0.405620338582676	0.0556175769913232	Inf	7.29302426543961	3.03073478957907e-13	146	Glasser
Alice critical vs. baseline	0.217305046511733	0.109541906254699	Inf	1.98376177612311	0.047282403159667	147	Glasser
Lang critical vs. baseline	0.137781064447587	0.0270341159113463	Inf	5.09656261367734	3.45876199252587e-07	147	Glasser
MD critical vs. baseline	-0.0610996515748066	0.0450710487550841	Inf	-1.35562968385364	0.175217022313829	147	Glasser
Alice critical vs. baseline	0.363065476744208	0.104450640596548	Inf	3.47595260948745	0.000509042229421197	148	Glasser
Lang critical vs. baseline	0.332620813739375	0.0257776299632381	Inf	12.9034676273083	4.30290030921234e-38	148	Glasser
MD critical vs. baseline	0.0207888090551163	0.0429762460393978	Inf	0.483727895546263	0.628578993126912	148	Glasser
Alice critical vs. baseline	-0.146282616279063	0.114065095085151	Inf	-1.28244855422127	0.1996853409	149	Glasser
Lang critical vs. baseline	-0.0576372415014167	0.0281504047848203	Inf	-2.04747469679359	0.0406114987989164	149	Glasser
MD critical vs. baseline	0.00782334055118128	0.0469321160970343	Inf	0.166694818000666	0.867610183124449	149	Glasser
Alice critical vs. baseline	0.425311976744125	0.0976394292047614	Inf	4.35594493134731	1.32494086528412e-05	150	Glasser
Lang critical vs. baseline	0.631965318696887	0.0240966743859797	Inf	26.2262463514295	1.33422358411077e-151	150	Glasser
MD critical vs. baseline	-0.422443824803144	0.0401737711581704	Inf	-10.5154137295181	7.33581216798723e-26	150	Glasser
Alice critical vs. baseline	0.108752348837258	0.122181070500688	Inf	0.890091635239403	0.373416684098808	151	Glasser
Lang critical vs. baseline	0.219793602836881	0.0301747440660604	Inf	7.28402542058666	3.24003920885693e-13	151	Glasser
MD critical vs. baseline	-0.37518298622047	0.0502714365101559	Inf	-7.46314432738909	8.44817192507827e-14	151	Glasser
Alice critical vs. baseline	0.00412828235306885	0.161916377563679	Inf	0.0254963853267114	0.979659031642929	152	Glasser
Lang critical vs. baseline	0.081742689928051	0.0400398868799046	Inf	2.04153149016703	0.0411980271349155	152	Glasser
